 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
  2012,04,29,180000.00,-45.000,-115.000,1.0, 33
  2012,04,29,190000.00,-45.000,-115.000,1.0, 33
  2012,04,29,200000.00,-45.000,-115.000,1.0, 33
  2012,04,29,210000.00,-45.000,-115.000,1.0, 33
  2012,04,29,220000.00,-45.000,-115.000,1.0, 33
  2012,04,29,230000.00,-45.000,-115.000,1.0, 33
  2012,04,30,000000.00,-45.000,-115.000,1.0, 33
  2012,04,30,010000.00,-45.000,-115.000,1.0, 33
  2012,04,30,020000.00,-45.000,-115.000,1.0, 33
  2012,04,30,030000.00,-45.000,-115.000,1.0, 33
  2012,04,30,040000.00,-45.000,-115.000,1.0, 33
  2012,04,30,050000.00,-45.000,-115.000,1.0, 33
  2012,04,30,060000.00,-45.000,-115.000,1.0, 33
  2012,04,30,070000.00,-45.000,-115.000,1.0, 33
  2012,04,30,080000.00,-45.000,-115.000,1.0, 33
  2012,04,30,090000.00,-45.000,-115.000,1.0, 33
  2012,04,30,100000.00,-45.000,-115.000,1.0, 33
  2012,04,30,110000.00,-45.000,-115.000,1.0, 33
  2012,04,30,120000.00,-45.000,-115.000,1.0, 33
  2012,04,30,130000.00,-45.000,-115.000,1.0, 33
  2012,04,30,140000.00,-45.000,-115.000,1.0, 33
  2012,04,30,150000.00,-45.000,-115.000,1.0, 33
  2012,04,30,160000.00,-45.000,-115.000,1.0, 33
  2012,04,30,170000.00,-45.000,-115.000,1.0, 33
  2012,04,30,180000.00,-45.000,-115.000,1.0, 33
  2012,04,30,190000.00,-45.000,-115.000,1.0, 33
  2012,04,30,200000.00,-45.000,-115.000,1.0, 33
  2012,04,30,210000.00,-45.000,-115.000,1.0, 33
  2012,04,30,220000.00,-45.000,-115.000,1.0, 33
  2012,04,30,230000.00,-45.000,-115.000,1.0, 33
  2012,04,31,000000.00,-45.000,-115.000,1.0, 33
  2012,04,31,010000.00,-45.000,-115.000,1.0, 33
  2012,04,31,020000.00,-45.000,-115.000,1.0, 33
  2012,04,31,030000.00,-45.000,-115.000,1.0, 33
  2012,04,31,040000.00,-45.000,-115.000,1.0, 33
  2012,04,31,050000.00,-45.000,-115.000,1.0, 33
  2012,04,31,060000.00,-45.000,-115.000,1.0, 33
  2012,04,31,070000.00,-45.000,-115.000,1.0, 33
  2012,04,31,080000.00,-45.000,-115.000,1.0, 33
  2012,04,31,090000.00,-45.000,-115.000,1.0, 33
  2012,04,31,100000.00,-45.000,-115.000,1.0, 33
  2012,04,31,110000.00,-45.000,-115.000,1.0, 33
  2012,04,31,120000.00,-45.000,-115.000,1.0, 33
  2012,04,31,130000.00,-45.000,-115.000,1.0, 33
  2012,04,31,140000.00,-45.000,-115.000,1.0, 33
  2012,04,31,150000.00,-45.000,-115.000,1.0, 33
  2012,04,31,160000.00,-45.000,-115.000,1.0, 33
  2012,04,31,170000.00,-45.000,-115.000,1.0, 33
  2012,04,31,180000.00,-45.000,-115.000,1.0, 33
  2012,04,31,190000.00,-45.000,-115.000,1.0, 33
  2012,04,31,200000.00,-45.000,-115.000,1.0, 33
  2012,04,31,210000.00,-45.000,-115.000,1.0, 33
  2012,04,31,220000.00,-45.000,-115.000,1.0, 33
  2012,04,31,230000.00,-45.000,-115.000,1.0, 33
  2012,05,01,000000.00,-45.000,-115.000,1.0, 33
  2012,05,01,010000.00,-45.000,-115.000,1.0, 33
  2012,05,01,020000.00,-45.000,-115.000,1.0, 33
  2012,05,01,030000.00,-45.000,-115.000,1.0, 33
  2012,05,01,040000.00,-45.000,-115.000,1.0, 33
  2012,05,01,050000.00,-45.000,-115.000,1.0, 33
  2012,05,01,060000.00,-45.000,-115.000,1.0, 33
  2012,05,01,070000.00,-45.000,-115.000,1.0, 33
  2012,05,01,080000.00,-45.000,-115.000,1.0, 33
  2012,05,01,090000.00,-45.000,-115.000,1.0, 33
  2012,05,01,100000.00,-45.000,-115.000,1.0, 33
  2012,05,01,110000.00,-45.000,-115.000,1.0, 33
  2012,05,01,120000.00,-45.000,-115.000,1.0, 33
  2012,05,01,130000.00,-45.000,-115.000,1.0, 33
  2012,05,01,140000.00,-45.000,-115.000,1.0, 33
  2012,05,01,150000.00,-45.000,-115.000,1.0, 33
  2012,05,01,160000.00,-45.000,-115.000,1.0, 33
  2012,05,01,170000.00,-45.000,-115.000,1.0, 33
  2012,05,01,180000.00,-45.000,-115.000,1.0, 33
  2012,05,01,190000.00,-45.000,-115.000,1.0, 33
  2012,05,01,200000.00,-45.000,-115.000,1.0, 33
  2012,05,01,210000.00,-45.000,-115.000,1.0, 33
  2012,05,01,220000.00,-45.000,-115.000,1.0, 33
  2012,05,01,230000.00,-45.000,-115.000,1.0, 33
  2012,05,02,000000.00,-45.000,-115.000,1.0, 33
  2012,05,02,010000.00,-45.000,-115.000,1.0, 33
  2012,05,02,020000.00,-45.000,-115.000,1.0, 33
  2012,05,02,030000.00,-45.000,-115.000,1.0, 33
  2012,05,02,040000.00,-45.000,-115.000,1.0, 33
  2012,05,02,050000.00,-45.000,-115.000,1.0, 33
  2012,05,02,060000.00,-45.000,-115.000,1.0, 33
  2012,05,02,070000.00,-45.000,-115.000,1.0, 33
  2012,05,02,080000.00,-45.000,-115.000,1.0, 33
  2012,05,02,090000.00,-45.000,-115.000,1.0, 33
  2012,05,02,100000.00,-45.000,-115.000,1.0, 33
  2012,05,02,110000.00,-45.000,-115.000,1.0, 33
  2012,05,02,120000.00,-45.000,-115.000,1.0, 33
  2012,05,02,130000.00,-45.000,-115.000,1.0, 33
  2012,05,02,140000.00,-45.000,-115.000,1.0, 33
  2012,05,02,150000.00,-45.000,-115.000,1.0, 33
  2012,05,02,160000.00,-45.000,-115.000,1.0, 33
  2012,05,02,170000.00,-45.000,-115.000,1.0, 33
  2012,05,02,180000.00,-45.000,-115.000,1.0, 33
  2012,05,02,190000.00,-45.000,-115.000,1.0, 33
  2012,05,02,200000.00,-45.000,-115.000,1.0, 33
  2012,05,02,210000.00,-45.000,-115.000,1.0, 33
  2012,05,02,220000.00,-45.000,-115.000,1.0, 33
  2012,05,02,230000.00,-45.000,-115.000,1.0, 33
  2012,05,03,000000.00,-45.000,-115.000,1.0, 33
  2012,05,03,010000.00,-45.000,-115.000,1.0, 33
  2012,05,03,020000.00,-45.000,-115.000,1.0, 33
  2012,05,03,030000.00,-45.000,-115.000,1.0, 33
  2012,05,03,040000.00,-45.000,-115.000,1.0, 33
  2012,05,03,050000.00,-45.000,-115.000,1.0, 33
  2012,05,03,060000.00,-45.000,-115.000,1.0, 33
  2012,05,03,070000.00,-45.000,-115.000,1.0, 33
  2012,05,03,080000.00,-45.000,-115.000,1.0, 33
  2012,05,03,090000.00,-45.000,-115.000,1.0, 33
  2012,05,03,100000.00,-45.000,-115.000,1.0, 33
  2012,05,03,110000.00,-45.000,-115.000,1.0, 33
  2012,05,03,120000.00,-45.000,-115.000,1.0, 33
  2012,05,03,130000.00,-45.000,-115.000,1.0, 33
  2012,05,03,140000.00,-45.000,-115.000,1.0, 33
  2012,05,03,150000.00,-45.000,-115.000,1.0, 33
  2012,05,03,160000.00,-45.000,-115.000,1.0, 33
  2012,05,03,170000.00,-45.000,-115.000,1.0, 33
  2012,05,03,180000.00,-45.000,-115.000,1.0, 33
  2012,05,03,190000.00,-45.000,-115.000,1.0, 33
  2012,05,03,200000.00,-45.000,-115.000,1.0, 33
  2012,05,03,210000.00,-45.000,-115.000,1.0, 33
  2012,05,03,220000.00,-45.000,-115.000,1.0, 33
  2012,05,03,230000.00,-45.000,-115.000,1.0, 33
  2012,05,04,000000.00,-45.000,-115.000,1.0, 33
  2012,05,04,010000.00,-45.000,-115.000,1.0, 33
  2012,05,04,020000.00,-45.000,-115.000,1.0, 33
  2012,05,04,030000.00,-45.000,-115.000,1.0, 33
  2012,05,04,040000.00,-45.000,-115.000,1.0, 33
  2012,05,04,050000.00,-45.000,-115.000,1.0, 33
  2012,05,04,060000.00,-45.000,-115.000,1.0, 33
  2012,05,04,070000.00,-45.000,-115.000,1.0, 33
  2012,05,04,080000.00,-45.000,-115.000,1.0, 33
  2012,05,04,090000.00,-45.000,-115.000,1.0, 33
  2012,05,04,100000.00,-45.000,-115.000,1.0, 33
  2012,05,04,110000.00,-45.000,-115.000,1.0, 33
  2012,05,04,120000.00,-45.000,-115.000,1.0, 33
  2012,05,04,130000.00,-45.000,-115.000,1.0, 33
  2012,05,04,140000.00,-45.000,-115.000,1.0, 33
  2012,05,04,150000.00,-45.000,-115.000,1.0, 33
  2012,05,04,160000.00,-45.000,-115.000,1.0, 33
  2012,05,04,170000.00,-45.000,-115.000,1.0, 33
  2012,05,04,180000.00,-45.000,-115.000,1.0, 33
  2012,05,04,190000.00,-45.000,-115.000,1.0, 33
  2012,05,04,200000.00,-45.000,-115.000,1.0, 33
  2012,05,04,210000.00,-45.000,-115.000,1.0, 33
  2012,05,04,220000.00,-45.000,-115.000,1.0, 33
  2012,05,04,230000.00,-45.000,-115.000,1.0, 33
  2012,05,05,000000.00,-45.000,-115.000,1.0, 33
  2012,05,05,010000.00,-45.000,-115.000,1.0, 33
  2012,05,05,020000.00,-45.000,-115.000,1.0, 33
  2012,05,05,030000.00,-45.000,-115.000,1.0, 33
  2012,05,05,040000.00,-45.000,-115.000,1.0, 33
  2012,05,05,050000.00,-45.000,-115.000,1.0, 33
  2012,05,05,060000.00,-45.000,-115.000,1.0, 33
  2012,05,05,070000.00,-45.000,-115.000,1.0, 33
  2012,05,05,080000.00,-45.000,-115.000,1.0, 33
  2012,05,05,090000.00,-45.000,-115.000,1.0, 33
  2012,05,05,100000.00,-45.000,-115.000,1.0, 33
  2012,05,05,110000.00,-45.000,-115.000,1.0, 33
  2012,05,05,120000.00,-45.000,-115.000,1.0, 33
  2012,05,05,130000.00,-45.000,-115.000,1.0, 33
  2012,05,05,140000.00,-45.000,-115.000,1.0, 33
  2012,05,05,150000.00,-45.000,-115.000,1.0, 33
  2012,05,05,160000.00,-45.000,-115.000,1.0, 33
  2012,05,05,170000.00,-45.000,-115.000,1.0, 33
  2012,05,05,180000.00,-45.000,-115.000,1.0, 33
  2012,05,05,190000.00,-45.000,-115.000,1.0, 33
  2012,05,05,200000.00,-45.000,-115.000,1.0, 33
  2012,05,05,210000.00,-45.000,-115.000,1.0, 33
  2012,05,05,220000.00,-45.000,-115.000,1.0, 33
  2012,05,05,230000.00,-45.000,-115.000,1.0, 33
  2012,05,06,000000.00,-45.000,-115.000,1.0, 33
  2012,05,06,010000.00,-45.000,-115.000,1.0, 33
  2012,05,06,020000.00,-45.000,-115.000,1.0, 33
  2012,05,06,030000.00,-45.000,-115.000,1.0, 33
  2012,05,06,040000.00,-45.000,-115.000,1.0, 33
  2012,05,06,050000.00,-45.000,-115.000,1.0, 33
  2012,05,06,060000.00,-45.000,-115.000,1.0, 33
  2012,05,06,070000.00,-45.000,-115.000,1.0, 33
  2012,05,06,080000.00,-45.000,-115.000,1.0, 33
  2012,05,06,090000.00,-45.000,-115.000,1.0, 33
  2012,05,06,100000.00,-45.000,-115.000,1.0, 33
  2012,05,06,110000.00,-45.000,-115.000,1.0, 33
  2012,05,06,120000.00,-45.000,-115.000,1.0, 33
  2012,05,06,130000.00,-45.000,-115.000,1.0, 33
  2012,05,06,140000.00,-45.000,-115.000,1.0, 33
  2012,05,06,150000.00,-45.000,-115.000,1.0, 33
  2012,05,06,160000.00,-45.000,-115.000,1.0, 33
  2012,05,06,170000.00,-45.000,-115.000,1.0, 33
  2012,05,06,180000.00,-45.000,-115.000,1.0, 33
  2012,05,06,190000.00,-45.000,-115.000,1.0, 33
  2012,05,06,200000.00,-45.000,-115.000,1.0, 33
  2012,05,06,210000.00,-45.000,-115.000,1.0, 33
  2012,05,06,220000.00,-45.000,-115.000,1.0, 33
  2012,05,06,230000.00,-45.000,-115.000,1.0, 33
  2012,05,07,000000.00,-45.000,-115.000,1.0, 33
  2012,05,07,010000.00,-45.000,-115.000,1.0, 33
  2012,05,07,020000.00,-45.000,-115.000,1.0, 33
  2012,05,07,030000.00,-45.000,-115.000,1.0, 33
  2012,05,07,040000.00,-45.000,-115.000,1.0, 33
  2012,05,07,050000.00,-45.000,-115.000,1.0, 33
  2012,05,07,060000.00,-45.000,-115.000,1.0, 33
  2012,05,07,070000.00,-45.000,-115.000,1.0, 33
  2012,05,07,080000.00,-45.000,-115.000,1.0, 33
  2012,05,07,090000.00,-45.000,-115.000,1.0, 33
  2012,05,07,100000.00,-45.000,-115.000,1.0, 33
  2012,05,07,110000.00,-45.000,-115.000,1.0, 33
  2012,05,07,120000.00,-45.000,-115.000,1.0, 33
  2012,05,07,130000.00,-45.000,-115.000,1.0, 33
  2012,05,07,140000.00,-45.000,-115.000,1.0, 33
  2012,05,07,150000.00,-45.000,-115.000,1.0, 33
  2012,05,07,160000.00,-45.000,-115.000,1.0, 33
  2012,05,07,170000.00,-45.000,-115.000,1.0, 33
  2012,05,07,180000.00,-45.000,-115.000,1.0, 33
  2012,05,07,190000.00,-45.000,-115.000,1.0, 33
  2012,05,07,200000.00,-45.000,-115.000,1.0, 33
  2012,05,07,210000.00,-45.000,-115.000,1.0, 33
  2012,05,07,220000.00,-45.000,-115.000,1.0, 33
  2012,05,07,230000.00,-45.000,-115.000,1.0, 33
  2012,05,08,000000.00,-45.000,-115.000,1.0, 33
  2012,05,08,010000.00,-45.000,-115.000,1.0, 33
  2012,05,08,020000.00,-45.000,-115.000,1.0, 33
  2012,05,08,030000.00,-45.000,-115.000,1.0, 33
  2012,05,08,040000.00,-45.000,-115.000,1.0, 33
  2012,05,08,050000.00,-45.000,-115.000,1.0, 33
  2012,05,08,060000.00,-45.000,-115.000,1.0, 33
  2012,05,08,070000.00,-45.000,-115.000,1.0, 33
  2012,05,08,080000.00,-45.000,-115.000,1.0, 33
  2012,05,08,090000.00,-45.000,-115.000,1.0, 33
  2012,05,08,100000.00,-45.000,-115.000,1.0, 33
  2012,05,08,110000.00,-45.000,-115.000,1.0, 33
  2012,05,08,120000.00,-45.000,-115.000,1.0, 33
  2012,05,08,130000.00,-45.000,-115.000,1.0, 33
  2012,05,08,140000.00,-45.000,-115.000,1.0, 33
  2012,05,08,150000.00,-45.000,-115.000,1.0, 33
  2012,05,08,160000.00,-45.000,-115.000,1.0, 33
  2012,05,08,170000.00,-45.000,-115.000,1.0, 33
  2012,05,08,180000.00,-45.000,-115.000,1.0, 33
  2012,05,08,190000.00,-45.000,-115.000,1.0, 33
  2012,05,08,200000.00,-45.000,-115.000,1.0, 33
  2012,05,08,210000.00,-45.000,-115.000,1.0, 33
  2012,05,08,220000.00,-45.000,-115.000,1.0, 33
  2012,05,08,230000.00,-45.000,-115.000,1.0, 33
  2012,05,09,000000.00,-45.000,-115.000,1.0, 33
  2012,05,09,010000.00,-45.000,-115.000,1.0, 33
  2012,05,09,020000.00,-45.000,-115.000,1.0, 33
  2012,05,09,030000.00,-45.000,-115.000,1.0, 33
  2012,05,09,040000.00,-45.000,-115.000,1.0, 33
  2012,05,09,050000.00,-45.000,-115.000,1.0, 33
  2012,05,09,060000.00,-45.000,-115.000,1.0, 33
  2012,05,09,070000.00,-45.000,-115.000,1.0, 33
  2012,05,09,080000.00,-45.000,-115.000,1.0, 33
  2012,05,09,090000.00,-45.000,-115.000,1.0, 33
  2012,05,09,100000.00,-45.000,-115.000,1.0, 33
  2012,05,09,110000.00,-45.000,-115.000,1.0, 33
  2012,05,09,120000.00,-45.000,-115.000,1.0, 33
  2012,05,09,130000.00,-45.000,-115.000,1.0, 33
  2012,05,09,140000.00,-45.000,-115.000,1.0, 33
  2012,05,09,150000.00,-45.000,-115.000,1.0, 33
  2012,05,09,160000.00,-45.000,-115.000,1.0, 33
  2012,05,09,170000.00,-45.000,-115.000,1.0, 33
  2012,05,09,180000.00,-45.000,-115.000,1.0, 33
  2012,05,09,190000.00,-45.000,-115.000,1.0, 33
  2012,05,09,200000.00,-45.000,-115.000,1.0, 33
  2012,05,09,210000.00,-45.000,-115.000,1.0, 33
  2012,05,09,220000.00,-45.000,-115.000,1.0, 33
  2012,05,09,230000.00,-45.000,-115.000,1.0, 33
  2012,05,10,000000.00,-45.000,-115.000,1.0, 33
  2012,05,10,010000.00,-45.000,-115.000,1.0, 33
  2012,05,10,020000.00,-45.000,-115.000,1.0, 33
  2012,05,10,030000.00,-45.000,-115.000,1.0, 33
  2012,05,10,040000.00,-45.000,-115.000,1.0, 33
  2012,05,10,050000.00,-45.000,-115.000,1.0, 33
  2012,05,10,060000.00,-45.000,-115.000,1.0, 33
  2012,05,10,070000.00,-45.000,-115.000,1.0, 33
  2012,05,10,080000.00,-45.000,-115.000,1.0, 33
  2012,05,10,090000.00,-45.000,-115.000,1.0, 33
  2012,05,10,100000.00,-45.000,-115.000,1.0, 33
  2012,05,10,110000.00,-45.000,-115.000,1.0, 33
  2012,05,10,120000.00,-45.000,-115.000,1.0, 33
  2012,05,10,130000.00,-45.000,-115.000,1.0, 33
  2012,05,10,140000.00,-45.000,-115.000,1.0, 33
  2012,05,10,150000.00,-45.000,-115.000,1.0, 33
  2012,05,10,160000.00,-45.000,-115.000,1.0, 33
  2012,05,10,170000.00,-45.000,-115.000,1.0, 33
  2012,05,10,180000.00,-45.000,-115.000,1.0, 33
  2012,05,10,190000.00,-45.000,-115.000,1.0, 33
  2012,05,10,200000.00,-45.000,-115.000,1.0, 33
  2012,05,10,210000.00,-45.000,-115.000,1.0, 33
  2012,05,10,220000.00,-45.000,-115.000,1.0, 33
  2012,05,10,230000.00,-45.000,-115.000,1.0, 33
  2012,05,11,000000.00,-45.000,-115.000,1.0, 33
  2012,05,11,010000.00,-45.000,-115.000,1.0, 33
  2012,05,11,020000.00,-45.000,-115.000,1.0, 33
  2012,05,11,030000.00,-45.000,-115.000,1.0, 33
  2012,05,11,040000.00,-45.000,-115.000,1.0, 33
  2012,05,11,050000.00,-45.000,-115.000,1.0, 33
  2012,05,11,060000.00,-45.000,-115.000,1.0, 33
  2012,05,11,070000.00,-45.000,-115.000,1.0, 33
  2012,05,11,080000.00,-45.000,-115.000,1.0, 33
  2012,05,11,090000.00,-45.000,-115.000,1.0, 33
  2012,05,11,100000.00,-45.000,-115.000,1.0, 33
  2012,05,11,110000.00,-45.000,-115.000,1.0, 33
  2012,05,11,120000.00,-45.000,-115.000,1.0, 33
  2012,05,11,130000.00,-45.000,-115.000,1.0, 33
  2012,05,11,140000.00,-45.000,-115.000,1.0, 33
  2012,05,11,150000.00,-45.000,-115.000,1.0, 33
  2012,05,11,160000.00,-45.000,-115.000,1.0, 33
  2012,05,11,170000.00,-45.000,-115.000,1.0, 33
  2012,05,11,180000.00,-45.000,-115.000,1.0, 33
  2012,05,11,190000.00,-45.000,-115.000,1.0, 33
  2012,05,11,200000.00,-45.000,-115.000,1.0, 33
  2012,05,11,210000.00,-45.000,-115.000,1.0, 33
  2012,05,11,220000.00,-45.000,-115.000,1.0, 33
  2012,05,11,230000.00,-45.000,-115.000,1.0, 33
  2012,05,12,000000.00,-45.000,-115.000,1.0, 33
  2012,05,12,010000.00,-45.000,-115.000,1.0, 33
  2012,05,12,020000.00,-45.000,-115.000,1.0, 33
  2012,05,12,030000.00,-45.000,-115.000,1.0, 33
  2012,05,12,040000.00,-45.000,-115.000,1.0, 33
  2012,05,12,050000.00,-45.000,-115.000,1.0, 33
  2012,05,12,060000.00,-45.000,-115.000,1.0, 33
  2012,05,12,070000.00,-45.000,-115.000,1.0, 33
  2012,05,12,080000.00,-45.000,-115.000,1.0, 33
  2012,05,12,090000.00,-45.000,-115.000,1.0, 33
  2012,05,12,100000.00,-45.000,-115.000,1.0, 33
  2012,05,12,110000.00,-45.000,-115.000,1.0, 33
  2012,05,12,120000.00,-45.000,-115.000,1.0, 33
  2012,05,12,130000.00,-45.000,-115.000,1.0, 33
  2012,05,12,140000.00,-45.000,-115.000,1.0, 33
  2012,05,12,150000.00,-45.000,-115.000,1.0, 33
  2012,05,12,160000.00,-45.000,-115.000,1.0, 33
  2012,05,12,170000.00,-45.000,-115.000,1.0, 33
  2012,05,12,180000.00,-45.000,-115.000,1.0, 33
  2012,05,12,190000.00,-45.000,-115.000,1.0, 33
  2012,05,12,200000.00,-45.000,-115.000,1.0, 33
  2012,05,12,210000.00,-45.000,-115.000,1.0, 33
  2012,05,12,220000.00,-45.000,-115.000,1.0, 33
  2012,05,12,230000.00,-45.000,-115.000,1.0, 33
  2012,05,13,000000.00,-45.000,-115.000,1.0, 33
  2012,05,13,010000.00,-45.000,-115.000,1.0, 33
  2012,05,13,020000.00,-45.000,-115.000,1.0, 33
  2012,05,13,030000.00,-45.000,-115.000,1.0, 33
  2012,05,13,040000.00,-45.000,-115.000,1.0, 33
  2012,05,13,050000.00,-45.000,-115.000,1.0, 33
  2012,05,13,060000.00,-45.000,-115.000,1.0, 33
  2012,05,13,070000.00,-45.000,-115.000,1.0, 33
  2012,05,13,080000.00,-45.000,-115.000,1.0, 33
  2012,05,13,090000.00,-45.000,-115.000,1.0, 33
  2012,05,13,100000.00,-45.000,-115.000,1.0, 33
  2012,05,13,110000.00,-45.000,-115.000,1.0, 33
  2012,05,13,120000.00,-45.000,-115.000,1.0, 33
  2012,05,13,130000.00,-45.000,-115.000,1.0, 33
  2012,05,13,140000.00,-45.000,-115.000,1.0, 33
  2012,05,13,150000.00,-45.000,-115.000,1.0, 33
  2012,05,13,160000.00,-45.000,-115.000,1.0, 33
  2012,05,13,170000.00,-45.000,-115.000,1.0, 33
  2012,05,13,180000.00,-45.000,-115.000,1.0, 33
  2012,05,13,190000.00,-45.000,-115.000,1.0, 33
  2012,05,13,200000.00,-45.000,-115.000,1.0, 33
  2012,05,13,210000.00,-45.000,-115.000,1.0, 33
  2012,05,13,220000.00,-45.000,-115.000,1.0, 33
  2012,05,13,230000.00,-45.000,-115.000,1.0, 33
  2012,05,14,000000.00,-45.000,-115.000,1.0, 33
  2012,05,14,010000.00,-45.000,-115.000,1.0, 33
  2012,05,14,020000.00,-45.000,-115.000,1.0, 33
  2012,05,14,030000.00,-45.000,-115.000,1.0, 33
  2012,05,14,040000.00,-45.000,-115.000,1.0, 33
  2012,05,14,050000.00,-45.000,-115.000,1.0, 33
  2012,05,14,060000.00,-45.000,-115.000,1.0, 33
  2012,05,14,070000.00,-45.000,-115.000,1.0, 33
  2012,05,14,080000.00,-45.000,-115.000,1.0, 33
  2012,05,14,090000.00,-45.000,-115.000,1.0, 33
  2012,05,14,100000.00,-45.000,-115.000,1.0, 33
  2012,05,14,110000.00,-45.000,-115.000,1.0, 33
  2012,05,14,120000.00,-45.000,-115.000,1.0, 33
  2012,05,14,130000.00,-45.000,-115.000,1.0, 33
  2012,05,14,140000.00,-45.000,-115.000,1.0, 33
  2012,05,14,150000.00,-45.000,-115.000,1.0, 33
  2012,05,14,160000.00,-45.000,-115.000,1.0, 33
  2012,05,14,170000.00,-45.000,-115.000,1.0, 33
  2012,05,14,180000.00,-45.000,-115.000,1.0, 33
  2012,05,14,190000.00,-45.000,-115.000,1.0, 33
  2012,05,14,200000.00,-45.000,-115.000,1.0, 33
  2012,05,14,210000.00,-45.000,-115.000,1.0, 33
  2012,05,14,220000.00,-45.000,-115.000,1.0, 33
  2012,05,14,230000.00,-45.000,-115.000,1.0, 33
  2012,05,15,000000.00,-45.000,-115.000,1.0, 33
  2012,05,15,010000.00,-45.000,-115.000,1.0, 33
  2012,05,15,020000.00,-45.000,-115.000,1.0, 33
  2012,05,15,030000.00,-45.000,-115.000,1.0, 33
  2012,05,15,040000.00,-45.000,-115.000,1.0, 33
  2012,05,15,050000.00,-45.000,-115.000,1.0, 33
  2012,05,15,060000.00,-45.000,-115.000,1.0, 33
  2012,05,15,070000.00,-45.000,-115.000,1.0, 33
  2012,05,15,080000.00,-45.000,-115.000,1.0, 33
  2012,05,15,090000.00,-45.000,-115.000,1.0, 33
  2012,05,15,100000.00,-45.000,-115.000,1.0, 33
  2012,05,15,110000.00,-45.000,-115.000,1.0, 33
  2012,05,15,120000.00,-45.000,-115.000,1.0, 33
  2012,05,15,130000.00,-45.000,-115.000,1.0, 33
  2012,05,15,140000.00,-45.000,-115.000,1.0, 33
  2012,05,15,150000.00,-45.000,-115.000,1.0, 33
  2012,05,15,160000.00,-45.000,-115.000,1.0, 33
  2012,05,15,170000.00,-45.000,-115.000,1.0, 33
  2012,05,15,180000.00,-45.000,-115.000,1.0, 33
  2012,05,15,190000.00,-45.000,-115.000,1.0, 33
  2012,05,15,200000.00,-45.000,-115.000,1.0, 33
  2012,05,15,210000.00,-45.000,-115.000,1.0, 33
  2012,05,15,220000.00,-45.000,-115.000,1.0, 33
  2012,05,15,230000.00,-45.000,-115.000,1.0, 33
  2012,05,16,000000.00,-45.000,-115.000,1.0, 33
  2012,05,16,010000.00,-45.000,-115.000,1.0, 33
  2012,05,16,020000.00,-45.000,-115.000,1.0, 33
  2012,05,16,030000.00,-45.000,-115.000,1.0, 33
  2012,05,16,040000.00,-45.000,-115.000,1.0, 33
  2012,05,16,050000.00,-45.000,-115.000,1.0, 33
  2012,05,16,060000.00,-45.000,-115.000,1.0, 33
  2012,05,16,070000.00,-45.000,-115.000,1.0, 33
  2012,05,16,080000.00,-45.000,-115.000,1.0, 33
  2012,05,16,090000.00,-45.000,-115.000,1.0, 33
  2012,05,16,100000.00,-45.000,-115.000,1.0, 33
  2012,05,16,110000.00,-45.000,-115.000,1.0, 33
  2012,05,16,120000.00,-45.000,-115.000,1.0, 33
  2012,05,16,130000.00,-45.000,-115.000,1.0, 33
  2012,05,16,140000.00,-45.000,-115.000,1.0, 33
  2012,05,16,150000.00,-45.000,-115.000,1.0, 33
  2012,05,16,160000.00,-45.000,-115.000,1.0, 33
  2012,05,16,170000.00,-45.000,-115.000,1.0, 33
  2012,05,16,180000.00,-45.000,-115.000,1.0, 33
  2012,05,16,190000.00,-45.000,-115.000,1.0, 33
  2012,05,16,200000.00,-45.000,-115.000,1.0, 33
  2012,05,16,210000.00,-45.000,-115.000,1.0, 33
  2012,05,16,220000.00,-45.000,-115.000,1.0, 33
  2012,05,16,230000.00,-45.000,-115.000,1.0, 33
  2012,05,17,000000.00,-45.000,-115.000,1.0, 33
  2012,05,17,010000.00,-45.000,-115.000,1.0, 33
  2012,05,17,020000.00,-45.000,-115.000,1.0, 33
  2012,05,17,030000.00,-45.000,-115.000,1.0, 33
  2012,05,17,040000.00,-45.000,-115.000,1.0, 33
  2012,05,17,050000.00,-45.000,-115.000,1.0, 33
  2012,05,17,060000.00,-45.000,-115.000,1.0, 33
  2012,05,17,070000.00,-45.000,-115.000,1.0, 33
  2012,05,17,080000.00,-45.000,-115.000,1.0, 33
  2012,05,17,090000.00,-45.000,-115.000,1.0, 33
  2012,05,17,100000.00,-45.000,-115.000,1.0, 33
  2012,05,17,110000.00,-45.000,-115.000,1.0, 33
  2012,05,17,120000.00,-45.000,-115.000,1.0, 33
  2012,05,17,130000.00,-45.000,-115.000,1.0, 33
  2012,05,17,140000.00,-45.000,-115.000,1.0, 33
  2012,05,17,150000.00,-45.000,-115.000,1.0, 33
  2012,05,17,160000.00,-45.000,-115.000,1.0, 33
  2012,05,17,170000.00,-45.000,-115.000,1.0, 33
  2012,05,17,180000.00,-45.000,-115.000,1.0, 33
  2012,05,17,190000.00,-45.000,-115.000,1.0, 33
  2012,05,17,200000.00,-45.000,-115.000,1.0, 33
  2012,05,17,210000.00,-45.000,-115.000,1.0, 33
  2012,05,17,220000.00,-45.000,-115.000,1.0, 33
  2012,05,17,230000.00,-45.000,-115.000,1.0, 33
  2012,05,18,000000.00,-45.000,-115.000,1.0, 33
  2012,05,18,010000.00,-45.000,-115.000,1.0, 33
  2012,05,18,020000.00,-45.000,-115.000,1.0, 33
